"Date","Close","% Change","% Change vs Average","Volume"
"2022-11-01T04:00:00.000Z","194.70","-14.43","-19.09","1,885,275,300"
"2022-12-01T05:00:00.000Z","123.18","-36.73","-41.39","2,944,247,700"
"2023-01-01T05:00:00.000Z","173.22","40.62","35.97","3,897,499,400"
"2023-02-01T05:00:00.000Z","205.71","18.76","14.10","3,624,845,100"
"2023-03-01T05:00:00.000Z","207.46","0.85","-3.80","3,311,619,900"
"2023-04-01T04:00:00.000Z","164.31","-20.80","-25.45","2,505,176,300"
"2023-05-01T04:00:00.000Z","203.93","24.11","19.46","2,681,994,800"
"2023-06-01T04:00:00.000Z","261.77","28.36","23.71","3,440,477,900"
"2023-07-01T04:00:00.000Z","267.43","2.16","-2.49","2,392,089,000"
"2023-08-01T04:00:00.000Z","258.08","-3.50","-8.15","2,501,580,900"
"2023-09-01T04:00:00.000Z","250.22","-3.05","-7.70","2,439,306,100"
"2023-10-01T04:00:00.000Z","200.84","-19.73","-24.39","2,590,570,100"
"2023-11-01T04:00:00.000Z","240.08","19.54","14.88","2,650,798,400"
"2023-12-01T05:00:00.000Z","248.48","3.50","-1.16","2,294,598,400"
"2024-01-01T05:00:00.000Z","187.29","-24.63","-29.28","2,343,784,600"
"2024-02-01T05:00:00.000Z","201.88","7.79","3.13","2,019,907,700"
"2024-03-01T05:00:00.000Z","175.79","-12.92","-17.58","1,898,904,200"
"2024-04-01T04:00:00.000Z","183.28","4.26","-0.39","2,478,540,800"
"2024-05-01T04:00:00.000Z","178.08","-2.84","-7.49","1,668,180,900"
"2024-06-01T04:00:00.000Z","197.88","11.12","6.46","1,407,037,300"
"2024-07-01T04:00:00.000Z","232.07","17.28","12.62","2,946,114,300"
"2024-08-01T04:00:00.000Z","214.11","-7.74","-12.39","1,618,373,100"
"2024-09-01T04:00:00.000Z","261.63","22.19","17.54","1,611,273,300"
"2024-10-01T04:00:00.000Z","249.85","-4.50","-9.16","1,910,807,800"
"2024-11-01T04:00:00.000Z","345.16","38.15","33.49","2,091,913,900"
"2024-12-01T05:00:00.000Z","403.84","17.00","12.35","1,903,365,900"
"2025-01-01T05:00:00.000Z","404.60","0.19","-4.47","1,510,656,500"
"2025-02-01T05:00:00.000Z","361.62","-10.62","-15.28","355,440,300"
"2025-02-07T05:00:00.000Z","361.62","0","-4.66","68,552,768"
