"Date","Close","% Change","% Change vs Average","Volume"
"2020-04-01T04:00:00.000Z","7.31","10.88","6.57","11,278,304,000"
"2020-05-01T04:00:00.000Z","8.88","21.47","17.16","12,548,876,000"
"2020-06-01T04:00:00.000Z","9.50","7.01","2.70","9,719,464,000"
"2020-07-01T04:00:00.000Z","10.61","11.76","7.45","8,094,452,000"
"2020-08-01T04:00:00.000Z","13.37","26.00","21.69","9,672,544,000"
"2020-09-01T04:00:00.000Z","13.53","1.17","-3.14","15,856,552,000"
"2020-10-01T04:00:00.000Z","12.53","-7.36","-11.67","8,022,356,000"
"2020-11-01T04:00:00.000Z","13.40","6.92","2.61","7,594,820,000"
"2020-12-01T05:00:00.000Z","13.06","-2.59","-6.89","5,120,996,000"
"2021-01-01T05:00:00.000Z","12.99","-0.50","-4.81","6,154,172,000"
"2021-02-01T05:00:00.000Z","13.71","5.58","1.27","6,680,324,000"
"2021-03-01T05:00:00.000Z","13.35","-2.67","-6.98","7,648,656,000"
"2021-04-01T04:00:00.000Z","15.01","12.45","8.14","6,718,796,000"
"2021-05-01T04:00:00.000Z","16.24","8.23","3.92","7,054,380,000"
"2021-06-01T04:00:00.000Z","20.00","23.13","18.83","10,273,292,000"
"2021-07-01T04:00:00.000Z","19.50","-2.52","-6.83","7,823,077,000"
"2021-08-01T04:00:00.000Z","22.39","14.80","10.49","6,416,386,000"
"2021-09-01T04:00:00.000Z","20.72","-7.46","-11.76","4,998,986,000"
"2021-10-01T04:00:00.000Z","25.57","23.42","19.11","4,971,078,000"
"2021-11-01T04:00:00.000Z","32.68","27.81","23.50","10,811,170,000"
"2021-12-01T05:00:00.000Z","29.41","-9.99","-14.30","11,058,505,000"
"2022-01-01T05:00:00.000Z","24.49","-16.75","-21.05","10,682,164,000"
"2022-02-01T05:00:00.000Z","24.39","-0.41","-4.72","10,644,270,000"
"2022-03-01T05:00:00.000Z","27.29","11.90","7.59","11,644,599,000"
"2022-04-01T04:00:00.000Z","18.55","-32.03","-36.34","11,114,390,000"
"2022-05-01T04:00:00.000Z","18.67","0.67","-3.63","13,833,021,000"
"2022-06-01T04:00:00.000Z","15.16","-18.81","-23.12","10,554,791,000"
"2022-07-01T04:00:00.000Z","18.16","19.82","15.51","10,564,476,000"
"2022-08-01T04:00:00.000Z","15.09","-16.90","-21.20","12,069,648,000"
"2022-09-01T04:00:00.000Z","12.14","-19.58","-23.89","13,130,578,000"
"2022-10-01T04:00:00.000Z","13.50","11.19","6.88","12,549,277,000"
"2022-11-01T04:00:00.000Z","16.92","25.38","21.08","10,600,603,000"
"2022-12-01T05:00:00.000Z","14.61","-13.64","-17.95","8,946,152,000"
"2023-01-01T05:00:00.000Z","19.54","33.69","29.38","9,454,960,000"
"2023-02-01T05:00:00.000Z","23.22","18.83","14.52","10,393,479,000"
"2023-03-01T05:00:00.000Z","27.78","19.65","15.34","11,263,731,000"
"2023-04-01T04:00:00.000Z","27.75","-0.10","-4.41","7,436,450,000"
"2023-05-01T04:00:00.000Z","37.83","36.34","32.04","11,697,819,000"
"2023-06-01T04:00:00.000Z","42.30","11.81","7.50","10,527,050,000"
"2023-07-01T04:00:00.000Z","46.73","10.47","6.16","8,706,845,000"
"2023-08-01T04:00:00.000Z","49.35","5.62","1.31","13,632,152,000"
"2023-09-01T04:00:00.000Z","43.50","-11.87","-16.17","8,579,273,000"
"2023-10-01T04:00:00.000Z","40.78","-6.25","-10.56","10,141,101,000"
"2023-11-01T04:00:00.000Z","46.77","14.69","10.38","9,144,618,000"
"2023-12-01T05:00:00.000Z","49.52","5.88","1.58","7,411,887,000"
"2024-01-01T05:00:00.000Z","61.53","24.24","19.93","9,706,237,000"
"2024-02-01T05:00:00.000Z","79.11","28.58","24.27","11,077,899,000"
"2024-03-01T05:00:00.000Z","90.36","14.21","9.90","12,149,218,000"
"2024-04-01T04:00:00.000Z","86.40","-4.38","-8.68","10,074,181,000"
"2024-05-01T04:00:00.000Z","109.63","26.89","22.58","9,647,971,000"
"2024-06-01T04:00:00.000Z","123.54","12.69","8.38","7,442,539,100"
"2024-07-01T04:00:00.000Z","117.02","-5.28","-9.59","6,405,438,600"
"2024-08-01T04:00:00.000Z","119.37","2.01","-2.30","8,105,367,800"
"2024-09-01T04:00:00.000Z","121.44","1.73","-2.57","6,272,211,000"
"2024-10-01T04:00:00.000Z","132.76","9.32","5.01","5,627,917,200"
"2024-11-01T04:00:00.000Z","138.25","4.14","-0.17","4,498,075,300"
"2024-12-01T05:00:00.000Z","134.29","-2.86","-7.17","4,085,855,200"
"2025-01-01T05:00:00.000Z","120.07","-10.59","-14.90","5,950,612,600"
"2025-02-01T05:00:00.000Z","129.84","8.14","3.83","1,368,869,500"
"2025-02-07T05:00:00.000Z","129.84","0","-4.31","226,819,095"
